/*
From CIE's open access data sets: CIE 2006, CIE 2006 LMS cone
fundamentals for 2° field size in terms of energy, International
Commission on Illumination (CIE), Vienna, Austria, DOI:
10.25039/CIE.DS.tijidesg
    
Original data have been extrapolated and interpolated with cubic
splines on log-transformed values to 1 nm spectral resolution.

Column 1: Wavelength [nm]
Column 2: Long-wavelength cones
Column 3: Medium-wavelength cones
Column 4: Short-wavelength cones
*/

598  8.5566e-01  3.6441e-01  2.1765e-05
599  8.4493e-01  3.4929e-01  1.9978e-05
600  8.3399e-01  3.3443e-01  1.8346e-05
601  8.2286e-01  3.1984e-01  1.6855e-05
602  8.1149e-01  3.0556e-01  1.5493e-05
603  7.9980e-01  2.9163e-01  1.4248e-05
604  7.8769e-01  2.7806e-01  1.3109e-05
605  7.7510e-01  2.6487e-01  1.2067e-05
606  7.6200e-01  2.5210e-01  1.1113e-05
607  7.4843e-01  2.3975e-01  1.0240e-05
608  7.3447e-01  2.2782e-01  9.4400e-06
609  7.2021e-01  2.1633e-01  8.7070e-06
610  7.0572e-01  2.0527e-01  8.0349e-06
611  6.9104e-01  1.9465e-01  7.4185e-06
612  6.7621e-01  1.8445e-01  6.8528e-06
613  6.6122e-01  1.7465e-01  6.3335e-06
614  6.4607e-01  1.6526e-01  5.8566e-06
615  6.3077e-01  1.5624e-01  5.4184e-06
616  6.1535e-01  1.4760e-01  5.0156e-06
617  5.9989e-01  1.3933e-01  4.6451e-06
618  5.8449e-01  1.3142e-01  4.3043e-06
619  5.6924e-01  1.2386e-01  3.9906e-06
620  5.5423e-01  1.1664e-01  3.7017e-06
621  5.3948e-01  1.0977e-01  3.4356e-06
622  5.2483e-01  1.0323e-01  3.1903e-06
623  5.1013e-01  9.7020e-02  2.9641e-06
624  4.9521e-01  9.1143e-02  2.7555e-06
625  4.7994e-01  8.5587e-02  2.5629e-06
626  4.6427e-01  8.0343e-02  2.3851e-06
627  4.4834e-01  7.5392e-02  2.2208e-06
628  4.3233e-01  7.0714e-02  2.0690e-06
629  4.1641e-01  6.6293e-02  1.9286e-06
630  4.0071e-01  6.2113e-02  1.7988e-06
631  3.8535e-01  5.8160e-02  1.6787e-06
632  3.7037e-01  5.4428e-02  1.5674e-06
633  3.5579e-01  5.0910e-02  1.4644e-06
634  3.4162e-01  4.7599e-02  1.3689e-06
635  3.2786e-01  4.4488e-02  1.2803e-06
636  3.1454e-01  4.1566e-02  1.1982e-06
637  3.0166e-01  3.8815e-02  1.1220e-06
638  2.8924e-01  3.6218e-02  1.0512e-06
639  2.7728e-01  3.3760e-02  9.8552e-07
640  2.6578e-01  3.1428e-02  9.2445e-07
641  2.5474e-01  2.9218e-02  8.6767e-07
642  2.4406e-01  2.7140e-02  8.1486e-07
643  2.3364e-01  2.5208e-02  7.6571e-07
644  2.2340e-01  2.3429e-02  7.1996e-07
645  2.1328e-01  2.1804e-02  6.7735e-07
646  2.0326e-01  2.0328e-02  6.3764e-07
647  1.9337e-01  1.8978e-02  6.0062e-07
648  1.8369e-01  1.7727e-02  5.6609e-07
649  1.7426e-01  1.6556e-02  5.3387e-07
650  1.6514e-01  1.5448e-02  5.0379e-07
651  1.5635e-01  1.4392e-02  4.7570e-07
652  1.4791e-01  1.3390e-02  4.4945e-07
653  1.3983e-01  1.2441e-02  4.2492e-07
654  1.3211e-01  1.1549e-02  4.0197e-07
655  1.2475e-01  1.0712e-02  3.8050e-07
656  1.1774e-01  9.9300e-03  3.6040e-07
657  1.1108e-01  9.2005e-03  3.4158e-07
658  1.0475e-01  8.5212e-03  3.2394e-07
659  9.8728e-02  7.8894e-03  3.0741e-07
660  9.3008e-02  7.3025e-03  2.9191e-07
661  8.7576e-02  6.7581e-03  2.7737e-07
662  8.2421e-02  6.2547e-03  2.6372e-07
663  7.7532e-02  5.7904e-03  2.5091e-07
664  7.2898e-02  5.3634e-03  2.3887e-07
665  6.8509e-02  4.9718e-03  2.2756e-07
666  6.4355e-02  4.6130e-03  2.1693e-07
667  6.0424e-02  4.2834e-03  2.0693e-07
668  5.6706e-02  3.9794e-03  1.9752e-07
669  5.3190e-02  3.6980e-03  1.8866e-07
670  4.9867e-02  3.4367e-03  1.8032e-07
671  4.6726e-02  3.1933e-03  1.7246e-07
672  4.3760e-02  2.9665e-03  1.6506e-07
673  4.0959e-02  2.7554e-03  1.5808e-07
674  3.8316e-02  2.5590e-03  1.5149e-07
675  3.5823e-02  2.3762e-03  1.4528e-07
676  3.3472e-02  2.2062e-03  1.3942e-07
677  3.1258e-02  2.0481e-03  1.3389e-07
678  2.9175e-02  1.9011e-03  1.2866e-07
679  2.7217e-02  1.7644e-03  1.2373e-07
680  2.5379e-02  1.6373e-03  1.1906e-07
681  2.3654e-02  1.5192e-03  1.1465e-07
682  2.2034e-02  1.4091e-03  1.1048e-07
683  2.0509e-02  1.3065e-03  1.0654e-07
684  1.9074e-02  1.2108e-03  1.0281e-07
685  1.7720e-02  1.1213e-03  9.9279e-08
686  1.6445e-02  1.0376e-03  9.5938e-08
687  1.5251e-02  9.5988e-04  9.2775e-08
688  1.4140e-02  8.8794e-04  8.9780e-08
689  1.3114e-02  8.2172e-04  8.6944e-08
690  1.2170e-02  7.6104e-04  8.4258e-08
691  1.1306e-02  7.0562e-04  8.1714e-08
692  1.0513e-02  6.5487e-04  7.9304e-08
693  9.7812e-03  6.0824e-04  7.7020e-08
694  9.1030e-03  5.6524e-04  7.4857e-08
695  8.4717e-03  5.2546e-04  7.2808e-08
696  7.8823e-03  4.8855e-04  7.0867e-08
697  7.3322e-03  4.5428e-04  6.9029e-08
698  6.8193e-03  4.2244e-04  6.7287e-08
699  6.3418e-03  3.9284e-04  6.5639e-08
700  5.8975e-03  3.6532e-04  6.4078e-08
701  5.4845e-03  3.3971e-04  6.2601e-08
702  5.0998e-03  3.1586e-04  6.2601e-08
703  4.7409e-03  2.9361e-04  6.2601e-08
704  4.4054e-03  2.7284e-04  6.2601e-08
705  4.0913e-03  2.5342e-04  6.2601e-08
706  3.7970e-03  2.3527e-04  6.2601e-08
707  3.5219e-03  2.1833e-04  6.2601e-08
708  3.2652e-03  2.0257e-04  6.2601e-08
709  3.0263e-03  1.8795e-04  6.2601e-08
710  2.8045e-03  1.7440e-04  6.2601e-08
711  2.5988e-03  1.6188e-04  6.2601e-08
712  2.4085e-03  1.5030e-04  6.2601e-08
713  2.2326e-03  1.3961e-04  6.2601e-08
714  2.0702e-03  1.2973e-04  6.2601e-08
715  1.9206e-03  1.2061e-04  6.2601e-08
716  1.7827e-03  1.1218e-04  6.2601e-08
717  1.6554e-03  1.0437e-04  6.2601e-08
718  1.5376e-03  9.7139e-05  6.2601e-08
719  1.4284e-03  9.0421e-05  6.2601e-08
720  1.3269e-03  8.4172e-05  6.2601e-08
721  1.2324e-03  7.8354e-05  6.2601e-08
722  1.1446e-03  7.2943e-05  6.2601e-08
723  1.0631e-03  6.7916e-05  6.2601e-08
724  9.8760e-04  6.3254e-05  6.2601e-08
725  9.1778e-04  5.8935e-05  6.2601e-08
726  8.5327e-04  5.4936e-05  6.2601e-08
