/*
Particulate absorption and scattering spectra, normalized by SPM 
Scattering spectra estimated from LISST-VSF PSD power-function fit 
(see Boss et al. 2013) scaled by LISST-VSF scattering coefficient at 515 nm 
Total (a_p) and bleached (a_d) absorption spectra from UV/VIS 
spectrophotometer measurements with GF/F filter.

Lat, Lon =  59.8787 ,  5.65556 
Date Time UTC =  20-May-2022 11:32:00 
Depth = 1 m  
SPM =  20.13  g/m3 
POC = -999 mg/m3 
PSD power-law exponent (~1.5-147 um) =  4.453 
Scattering spectra power-function exponent (400-700 nm) =  1.252 

Created by Elinor Tessin on  04-Jun-2024 11:49:35 
Data Version:  V1_04-Jun-2024 
Column 1: wavelength [nm]
Column 2: a_p [m^2/g]
Column 3: a_d [m^2/g]
Column 4: b_p [m^2/g]
*/
547   1.603e-03   3.365e-04  0.327
548   1.562e-03   3.308e-04  0.326
549   1.520e-03   3.274e-04  0.326
550   1.478e-03   3.241e-04  0.325
551   1.437e-03   3.192e-04  0.324
552   1.396e-03   3.142e-04  0.323
553   1.360e-03   3.106e-04  0.323
554   1.324e-03   3.069e-04  0.322
555   1.291e-03   3.015e-04  0.321
556   1.257e-03   2.960e-04  0.320
557   1.225e-03   2.918e-04  0.320
558   1.194e-03   2.876e-04  0.319
559   1.163e-03   2.825e-04  0.318
560   1.133e-03   2.774e-04  0.318
561   1.108e-03   2.730e-04  0.317
562   1.083e-03   2.685e-04  0.316
563   1.063e-03   2.660e-04  0.315
564   1.043e-03   2.636e-04  0.315
565   1.026e-03   2.583e-04  0.314
566   1.009e-03   2.530e-04  0.313
567   9.983e-04   2.483e-04  0.313
568   9.876e-04   2.437e-04  0.312
569   9.771e-04   2.407e-04  0.311
570   9.667e-04   2.377e-04  0.311
571   9.610e-04   2.327e-04  0.310
572   9.553e-04   2.276e-04  0.309
573   9.553e-04   2.249e-04  0.309
574   9.553e-04   2.222e-04  0.308
575   9.588e-04   2.210e-04  0.307
576   9.622e-04   2.198e-04  0.307
577   9.702e-04   2.160e-04  0.306
578   9.781e-04   2.122e-04  0.305
579   9.856e-04   2.083e-04  0.305
580   9.930e-04   2.043e-04  0.304
581   1.001e-03   2.007e-04  0.303
582   1.008e-03   1.972e-04  0.303
583   1.019e-03   1.954e-04  0.302
584   1.029e-03   1.936e-04  0.301
585   1.040e-03   1.907e-04  0.301
586   1.051e-03   1.878e-04  0.300
587   1.060e-03   1.863e-04  0.299
588   1.070e-03   1.848e-04  0.299
589   1.074e-03   1.806e-04  0.298
590   1.079e-03   1.763e-04  0.297
591   1.076e-03   1.723e-04  0.297
592   1.074e-03   1.683e-04  0.296
593   1.065e-03   1.670e-04  0.296
594   1.057e-03   1.658e-04  0.295
595   1.044e-03   1.598e-04  0.294
596   1.030e-03   1.538e-04  0.294
597   1.015e-03   1.536e-04  0.293
598   9.990e-04   1.535e-04  0.292
599   9.851e-04   1.556e-04  0.292
600   9.712e-04   1.576e-04  0.291
601   9.536e-04   1.535e-04  0.291
602   9.359e-04   1.493e-04  0.290
603   9.220e-04   1.461e-04  0.289
604   9.081e-04   1.430e-04  0.289
605   8.984e-04   1.395e-04  0.288
606   8.887e-04   1.361e-04  0.288
607   8.847e-04   1.368e-04  0.287
608   8.808e-04   1.376e-04  0.286
609   8.815e-04   1.357e-04  0.286
610   8.823e-04   1.338e-04  0.285
611   8.800e-04   1.286e-04  0.285
612   8.778e-04   1.233e-04  0.284
613   8.790e-04   1.217e-04  0.284
614   8.803e-04   1.201e-04  0.283
615   8.885e-04   1.215e-04  0.282
616   8.967e-04   1.229e-04  0.282
617   9.054e-04   1.237e-04  0.281
618   9.141e-04   1.245e-04  0.281
619   9.220e-04   1.243e-04  0.280
620   9.300e-04   1.242e-04  0.280
621   9.327e-04   1.209e-04  0.279
622   9.354e-04   1.176e-04  0.278
623   9.359e-04   1.136e-04  0.278
624   9.364e-04   1.097e-04  0.277
625   9.434e-04   1.093e-04  0.277
626   9.503e-04   1.088e-04  0.276
627   9.563e-04   1.087e-04  0.276
628   9.622e-04   1.085e-04  0.275
629   9.685e-04   1.073e-04  0.275
630   9.747e-04   1.061e-04  0.274
631   9.846e-04   1.065e-04  0.273
632   9.945e-04   1.070e-04  0.273
633   1.005e-03   1.089e-04  0.272
634   1.015e-03   1.108e-04  0.272
635   1.019e-03   1.071e-04  0.271
636   1.022e-03   1.033e-04  0.271
637   1.024e-03   9.834e-05  0.270
638   1.026e-03   9.339e-05  0.270
639   1.021e-03   9.155e-05  0.269
640   1.015e-03   8.972e-05  0.269
641   1.005e-03   9.086e-05  0.268
642   9.940e-04   9.200e-05  0.268
643   9.866e-04   9.329e-05  0.267
644   9.791e-04   9.459e-05  0.267
645   9.647e-04   9.384e-05  0.266
646   9.503e-04   9.309e-05  0.266
647   9.362e-04   9.344e-05  0.265
