/*
    Interpolated CDOM absorption
  
  
  Column 1: Wavelength [nm]
  Column 2: Absorption coefficient [m-1]
  */
642	   0.01325
643	   0.012905
644	   0.01256
645	   0.01234
646	   0.01212
647	   0.011865
648	   0.01161
649	   0.01143
650	   0.01125
651	   0.01089
652	   0.01053
653	   0.009995
654	   0.00946
655	   0.009225
656	   0.00899
657	   0.008945
658	   0.0089
659	   0.008965
660	   0.00903
661	   0.00917
662	   0.00931
663	   0.009275
664	   0.00924
665	   0.009345
666	   0.00945
667	   0.00963
668	   0.00981
669	   0.010015
670	   0.01022
671	   0.0103
672	   0.01038
673	   0.01023
674	   0.01008
675	   0.009845
676	   0.00961
677	   0.00949
678	   0.00937
679	   0.009315
680	   0.00926
681	   0.00912
682	   0.00898
683	   0.00875
684	   0.00852
685	   0.0082
686	   0.00788
687	   0.00764
688	   0.0074
689	   0.007115
690	   0.00683
691	   0.00659
692	   0.00635
693	   0.00594
694	   0.00553
695	   0.004955
696	   0.00438
697	   0.003885
698	   0.00339
699	   0.00298
700	   0.00257
701	   0.00239
702	   0.00221
703	   0.002235
704	   0.00226
705	   0.00255
706	   0.00284
707	   0.0028
708	   0.00276
709	   0.00235
710	   0.00194
711	   0.00187
712	   0.0018
713	   0.00213
714	   0.00246
715	   0.00296
716	   0.00346
717	   0.00378
718	   0.0041
719	   0.0041
720	   0.0041
