-0.6909 -0.5854 -0.4242   -0.6909 -0.5854 -0.4242
-0.5586 -0.7159 -0.4187   -0.5586 -0.7159 -0.4187
0.1269 -0.4761 -0.08479   -0.2537 0.9523 0.1696
0.246 -0.4345 -0.02675   -0.492 0.8689 0.0535
0.9315 -0.1947 0.3072   0.9315 -0.1947 0.3072
0.9593 -0.08466 0.2694   0.9593 -0.08466 0.2694
0.2118 0.7325 -0.647   0.2118 0.7325 -0.647
0.3137 0.8218 -0.4757   0.3137 0.8218 -0.4757
0.5197 0.8378 -0.1673   0.5197 0.8378 -0.1673
0.6577 0.7431 0.1233   0.6577 0.7431 0.1233
0.187 -0.7752 0.6034   0.187 -0.7752 0.6034
0.02656 -0.8365 0.5473   0.02656 -0.8365 0.5473
-0.8554 -0.512 -0.07889   -0.8554 -0.512 -0.07889
-0.9034 -0.3707 -0.2155   -0.9034 -0.3707 -0.2155
-0.02576 0.6808 -0.732   -0.02576 0.6808 -0.732
0.128 0.7211 -0.6809   0.128 0.7211 -0.6809
0.9235 0.1438 0.3555   0.9235 0.1438 0.3555
0.5478 0.6364 0.5431   0.5478 0.6364 0.5431
0.4045 0.2504 0.1539   -0.809 -0.5008 -0.3078
0.213 -0.2655 -0.3663   -0.4259 0.5311 0.7325
0.06965 -0.6515 -0.7554   0.06965 -0.6515 -0.7554
0.1426 -0.6121 -0.7778   0.1426 -0.6121 -0.7778
0.8876 0.2196 -0.4049   0.8876 0.2196 -0.4049
0.8935 0.2356 -0.3823   0.8935 0.2356 -0.3823
-0.07129 -0.7449 -0.6634   -0.07129 -0.7449 -0.6634
-0.3949 -0.6521 -0.6472   -0.3949 -0.6521 -0.6472
-0.7009 -0.4019 -0.5893   -0.7009 -0.4019 -0.5893
-0.8659 -0.2327 -0.4428   -0.8659 -0.2327 -0.4428
-0.03159 -0.4748 0.8795   -0.03159 -0.4748 0.8795
0.06135 0.08174 0.9948   0.06135 0.08174 0.9948
-0.1809 -0.02537 0.4654   0.3618 0.05074 -0.9309
-0.4573 -0.1475 -0.1384   0.9145 0.2951 0.2768
-0.6995 -0.2547 -0.6677   -0.6995 -0.2547 -0.6677
-0.67 -0.2613 -0.6948   -0.67 -0.2613 -0.6948
-0.2995 -0.1972 -0.3484   0.599 0.3944 0.6969
0.3932 -0.07729 0.2991   -0.7863 0.1546 -0.5982
0.7637 -0.01316 0.6454   0.7637 -0.01316 0.6454
0.8198 -0.07195 0.5681   0.8198 -0.07195 0.5681
0.7021 -0.5638 -0.435   0.7021 -0.5638 -0.435
-0.185 -0.9769 -0.107   -0.185 -0.9769 -0.107
-0.1857 -0.4252 -0.1863   0.3715 0.8504 0.3726
-0.1868 0.355 -0.2984   0.3736 -0.71 0.5969
-0.1875 0.9067 -0.3778   -0.1875 0.9067 -0.3778
-0.4366 0.7875 -0.435   -0.4366 0.7875 -0.435
-0.6487 0.5977 -0.4711   -0.6487 0.5977 -0.4711
-0.7537 0.3755 -0.5394   -0.7537 0.3755 -0.5394
0.5155 0.3805 -0.7677   0.5155 0.3805 -0.7677
0.5384 0.4528 -0.7107   0.5384 0.4528 -0.7107
-0.2933 0.9456 -0.1406   -0.2933 0.9456 -0.1406
-0.3966 0.9105 -0.1166   -0.3966 0.9105 -0.1166
-0.1693 -0.4578 -0.8728   -0.1693 -0.4578 -0.8728
-0.1867 -0.4535 -0.8715   -0.1867 -0.4535 -0.8715
-0.58 0.7905 -0.1968   -0.58 0.7905 -0.1968
-0.6181 0.7709 -0.1539   -0.6181 0.7709 -0.1539
-0.6509 -0.6759 -0.3457   -0.6509 -0.6759 -0.3457
-0.5573 -0.7839 -0.2737   -0.5573 -0.7839 -0.2737
0.4843 -0.539 0.6892   0.4843 -0.539 0.6892
0.5097 -0.4536 0.731   0.5097 -0.4536 0.731
0.1211 -0.1118 0.472   -0.2422 0.2237 -0.9441
-0.3605 0.3118 0.1511   0.721 -0.6235 -0.3022
-0.7492 0.6536 -0.1079   -0.7492 0.6536 -0.1079
-0.7904 0.5987 -0.1296   -0.7904 0.5987 -0.1296
-0.2922 -0.9339 0.206   -0.2922 -0.9339 0.206
0.2559 -0.9239 0.2843   0.2559 -0.9239 0.2843
0.3824 -0.3154 -0.06545   -0.7649 0.6307 0.1309
0.4425 -0.02676 -0.2313   -0.8849 0.05352 0.4627
0.569 0.5818 -0.5811   0.569 0.5818 -0.5811
0.4602 0.5746 -0.6769   0.4602 0.5746 -0.6769
-0.35 -0.07213 -0.934   -0.35 -0.07213 -0.934
-0.3964 -0.1827 -0.8997   -0.3964 -0.1827 -0.8997
0.1224 -0.2318 -0.4258   -0.2449 0.4636 0.8515
0.3877 -0.2569 -0.1834   -0.7755 0.5138 0.3669
0.9066 -0.3061 0.2905   0.9066 -0.3061 0.2905
0.8332 -0.4539 0.3158   0.8332 -0.4539 0.3158
0.2831 -0.9489 0.1397   0.2831 -0.9489 0.1397
0.1655 -0.9776 0.1299   0.1655 -0.9776 0.1299
0.6447 0.4258 0.6349   0.6447 0.4258 0.6349
0.6453 0.4605 0.6095   0.6453 0.4605 0.6095
0.436 0.03161 0.2428   -0.8719 -0.06322 -0.4855
0.2119 -0.4274 -0.1497   -0.4238 0.8548 0.2994
0.002561 -0.8563 -0.5164   0.002561 -0.8563 -0.5164
-0.03439 -0.8452 -0.5333   -0.03439 -0.8452 -0.5333
-0.03238 -0.4059 -0.2901   0.06476 0.8119 0.5802
-0.02841 0.4615 0.1902   0.05682 -0.9231 -0.3804
-0.0264 0.9008 0.4334   -0.0264 0.9008 0.4334
-0.2507 0.8363 0.4876   -0.2507 0.8363 0.4876
-0.6664 0.5549 0.498   -0.6664 0.5549 0.498
-0.7553 0.5252 0.392   -0.7553 0.5252 0.392
-0.2696 0.9629 -0.006921   -0.2696 0.9629 -0.006921
-0.2198 0.9664 -0.1335   -0.2198 0.9664 -0.1335
-0.9629 -0.06122 -0.263   -0.9629 -0.06122 -0.263
-0.9288 -0.2233 -0.2957   -0.9288 -0.2233 -0.2957
0.4706 -0.7254 -0.5023   0.4706 -0.7254 -0.5023
0.7869 -0.426 -0.4464   0.7869 -0.426 -0.4464
0.2689 -0.2686 -0.3249   -0.5377 0.5373 0.6498
-0.4749 -0.04273 -0.1504   0.9498 0.08545 0.3008
-0.993 0.1146 -0.02891   -0.993 0.1146 -0.02891
-0.9465 0.185 0.2644   -0.9465 0.185 0.2644
-0.774 0.2339 0.5884   -0.774 0.2339 0.5884
-0.643 0.2985 0.7053   -0.643 0.2985 0.7053
-0.7424 0.4802 -0.4672   -0.7424 0.4802 -0.4672
-0.6748 0.4309 -0.5991   -0.6748 0.4309 -0.5991
-0.1797 -0.01814 -0.4662   0.3594 0.03628 0.9325
0.1247 -0.2942 -0.3845   -0.2494 0.5885 0.7691
0.6198 -0.7433 -0.2517   0.6198 -0.7433 -0.2517
0.6175 -0.7489 -0.2405   0.6175 -0.7489 -0.2405
0.1529 -0.37 -0.2995   -0.3058 0.74 0.599
-0.3428 0.03413 -0.3624   0.6856 -0.06827 0.7248
-0.8074 0.413 -0.4213   -0.8074 0.413 -0.4213
-0.7146 0.6547 -0.2463   -0.7146 0.6547 -0.2463
0.625 0.3932 -0.6744   0.625 0.3932 -0.6744
0.7342 0.3182 -0.5998   0.7342 0.3182 -0.5998
0.5342 -0.294 0.7926   0.5342 -0.294 0.7926
0.4932 -0.2819 0.823   0.4932 -0.2819 0.823
0.3541 0.0727 0.3454   -0.7083 -0.1454 -0.6908
0.2137 0.4308 -0.1369   -0.4275 -0.8616 0.2738
0.07471 0.7854 -0.6145   0.07471 0.7854 -0.6145
0.1562 0.7449 -0.6486   0.1562 0.7449 -0.6486
0.963 -0.03954 -0.2665   0.963 -0.03954 -0.2665
0.4886 0.2821 -0.8256   0.4886 0.2821 -0.8256
-0.575 -0.3279 -0.7496   -0.575 -0.3279 -0.7496
-0.657 -0.4694 -0.5899   -0.657 -0.4694 -0.5899
-0.3515 -0.8749 0.3331   -0.3515 -0.8749 0.3331
-0.8881 -0.4404 0.1315   -0.8881 -0.4404 0.1315
-0.4029 -0.1843 0.2318   0.8058 0.3686 -0.4635
0.2817 0.177 0.3732   -0.5634 -0.3541 -0.7465
0.7669 0.4331 0.4735   0.7669 0.4331 0.4735
0.7851 0.3986 0.4741   0.7851 0.3986 0.4741
0.3258 -0.1214 0.3593   -0.6517 0.2428 -0.7186
0.08856 -0.3901 0.3   -0.1771 0.7801 -0.6
-0.3707 -0.9101 0.1852   -0.3707 -0.9101 0.1852
-0.2638 -0.9495 0.1701   -0.2638 -0.9495 0.1701
0.6606 -0.7273 0.1861   0.6606 -0.7273 0.1861
0.781 -0.4722 0.4087   0.781 -0.4722 0.4087
-0.2615 0.1285 0.9566   -0.2615 0.1285 0.9566
-0.2201 0.2412 0.9452   -0.2201 0.2412 0.9452
0.6674 0.5143 0.5386   0.6674 0.5143 0.5386
0.7058 0.5102 0.4915   0.7058 0.5102 0.4915
-0.6372 -0.08801 0.7657   -0.6372 -0.08801 0.7657
-0.5736 -0.2464 0.7812   -0.5736 -0.2464 0.7812
0.1096 -0.6519 0.7503   0.1096 -0.6519 0.7503
0.6971 -0.5645 0.4421   0.6971 -0.5645 0.4421
0.5313 -0.4399 0.7241   0.5313 -0.4399 0.7241
0.3276 -0.3303 0.8852   0.3276 -0.3303 0.8852
0.02219 -0.3459 0.3603   -0.04438 0.6919 -0.7206
-0.2932 -0.3621 -0.1816   0.5863 0.7241 0.3632
-0.5986 -0.3776 -0.7065   -0.5986 -0.3776 -0.7065
-0.5254 -0.4275 -0.7357   -0.5254 -0.4275 -0.7357
0.5353 -0.8197 -0.2039   0.5353 -0.8197 -0.2039
0.555 -0.7995 -0.2298   0.555 -0.7995 -0.2298
-0.2729 -0.2827 -0.9196   -0.2729 -0.2827 -0.9196
-0.2361 -0.1121 -0.9653   -0.2361 -0.1121 -0.9653
0.5248 0.4321 -0.7334   0.5248 0.4321 -0.7334
0.5331 0.6037 -0.5927   0.5331 0.6037 -0.5927
-0.2099 0.9755 -0.06577   -0.2099 0.9755 -0.06577
-0.7491 0.5501 0.3691   -0.7491 0.5501 0.3691
-0.628 0.2771 0.7272   -0.628 0.2771 0.7272
-0.3885 0.1588 0.9076   -0.3885 0.1588 0.9076
0.5689 0.4248 0.7042   0.5689 0.4248 0.7042
0.6692 0.6486 0.3625   0.6692 0.6486 0.3625
0.6283 0.7585 0.1731   0.6283 0.7585 0.1731
0.594 0.781 -0.1928   0.594 0.781 -0.1928
0.796 -0.2019 -0.5706   0.796 -0.2019 -0.5706
0.7862 -0.2973 -0.5418   0.7862 -0.2973 -0.5418
0.161 0.5981 0.7851   0.161 0.5981 0.7851
0.1043 0.5517 0.8275   0.1043 0.5517 0.8275
-0.1129 -0.98 0.1636   -0.1129 -0.98 0.1636
-0.06505 -0.9972 -0.03787   -0.06505 -0.9972 -0.03787
0.2385 -0.5677 -0.7879   0.2385 -0.5677 -0.7879
0.242 -0.3449 -0.9069   0.242 -0.3449 -0.9069
-0.2471 0.7554 -0.6069   -0.2471 0.7554 -0.6069
-0.3126 0.8709 -0.3793   -0.3126 0.8709 -0.3793
-0.3411 0.785 0.517   -0.3411 0.785 0.517
-0.2849 0.8158 0.5033   -0.2849 0.8158 0.5033
-0.07615 0.9802 -0.1829   -0.07615 0.9802 -0.1829
-0.01141 0.9239 -0.3824   -0.01141 0.9239 -0.3824
0.001561 0.3542 -0.3529   -0.003122 -0.7085 0.7057
0.01847 -0.3883 -0.3144   -0.03693 0.7767 0.6288
0.03143 -0.958 -0.2849   0.03143 -0.958 -0.2849
-0.04565 -0.9812 -0.1873   -0.04565 -0.9812 -0.1873
-0.7406 -0.2631 0.6183   -0.7406 -0.2631 0.6183
-0.7151 -0.1764 0.6764   -0.7151 -0.1764 0.6764
-0.08021 -0.1491 0.4705   0.1604 0.2983 -0.9409
0.3519 -0.1306 0.3303   -0.7039 0.2611 -0.6606
0.9868 -0.1033 0.1244   0.9868 -0.1033 0.1244
0.9955 0.009816 0.0942   0.9955 0.009816 0.0942
0.1322 0.9828 0.1286   0.1322 0.9828 0.1286
-0.1488 0.9805 0.1285   -0.1488 0.9805 0.1285
-0.7995 0.5896 0.1145   -0.7995 0.5896 0.1145
-0.8983 0.3674 -0.241   -0.8983 0.3674 -0.241
-0.4246 0.2334 0.1235   0.8492 -0.4668 -0.247
0.04859 0.09958 0.4876   -0.09718 -0.1992 -0.9751
0.5223 -0.03441 0.8521   0.5223 -0.03441 0.8521
0.5182 -0.05338 0.8536   0.5182 -0.05338 0.8536
0.02253 -0.02708 0.4988   -0.04506 0.05416 -0.9975
-0.4804 -0.0004047 0.1388   0.9607 0.0008094 -0.2775
-0.976 0.02589 -0.2161   -0.976 0.02589 -0.2161
-0.982 2.695e-05 -0.1887   -0.982 2.695e-05 -0.1887
0.02774 -0.3775 0.9256   0.02774 -0.3775 0.9256
-0.04565 0.1772 0.9831   -0.04565 0.1772 0.9831
-0.3674 0.7803 0.5062   -0.3674 0.7803 0.5062
0.159 0.9472 -0.2785   0.159 0.9472 -0.2785
0.1065 0.3458 -0.3451   -0.213 -0.6915 0.6902
0.05223 -0.2755 -0.414   -0.1045 0.5511 0.8279
-0.0003055 -0.8769 -0.4806   -0.0003055 -0.8769 -0.4806
-0.04617 -0.8915 -0.4506   -0.04617 -0.8915 -0.4506
-0.2514 -0.3743 -0.2161   0.5029 0.7485 0.4322
-0.4683 0.1722 0.0317   0.9367 -0.3444 -0.06341
-0.6736 0.6895 0.2662   -0.6736 0.6895 0.2662
-0.7064 0.6286 0.3255   -0.7064 0.6286 0.3255
-0.6768 -0.5727 0.4625   -0.6768 -0.5727 0.4625
-0.7139 -0.5851 0.3846   -0.7139 -0.5851 0.3846
-0.9544 0.2413 -0.1759   -0.9544 0.2413 -0.1759
-0.8567 0.4454 -0.2603   -0.8567 0.4454 -0.2603
0.251 0.9525 -0.1724   0.251 0.9525 -0.1724
-0.4271 0.6134 -0.6642   -0.4271 0.6134 -0.6642
-0.8173 0.04902 -0.5741   -0.8173 0.04902 -0.5741
-0.8808 -0.1447 -0.4508   -0.8808 -0.1447 -0.4508
0.1016 -0.2593 0.9604   0.1016 -0.2593 0.9604
0.1182 -0.243 0.9628   0.1182 -0.243 0.9628
-0.1467 -0.1123 0.4646   0.2934 0.2246 -0.9292
-0.4741 0.04924 -0.1511   0.9482 -0.09847 0.3021
-0.739 0.1799 -0.6492   -0.739 0.1799 -0.6492
-0.9497 -0.04923 -0.3094   -0.9497 -0.04923 -0.3094
-0.4901 -0.09321 -0.0329   0.9803 0.1864 0.0658
0.2406 -0.1631 0.4068   -0.4812 0.3263 -0.8136
0.7001 -0.2071 0.6833   0.7001 -0.2071 0.6833
0.686 -0.2371 0.6878   0.686 -0.2371 0.6878
-0.8298 -0.5572 -0.03179   -0.8298 -0.5572 -0.03179
-0.8635 -0.502 -0.04893   -0.8635 -0.502 -0.04893
-0.4783 -0.07019 0.1276   0.9567 0.1404 -0.2552
-0.07411 0.383 0.3128   0.1482 -0.7659 -0.6256
0.3111 0.8148 0.4893   0.3111 0.8148 0.4893
0.2885 0.8484 0.4439   0.2885 0.8484 0.4439
-0.8116 0.3275 -0.4838   -0.8116 0.3275 -0.4838
-0.8145 0.1886 -0.5487   -0.8145 0.1886 -0.5487
0.1812 -0.8921 -0.4139   0.1812 -0.8921 -0.4139
0.2298 -0.8747 -0.4267   0.2298 -0.8747 -0.4267
-0.2869 0.5978 -0.7485   -0.2869 0.5978 -0.7485
-0.3269 0.657 -0.6793   -0.3269 0.657 -0.6793
-0.329 0.3485 -0.1423   0.6581 -0.6971 0.2847
-0.3311 0.05379 0.3708   0.6622 -0.1076 -0.7416
-0.3332 -0.2547 0.9078   -0.3332 -0.2547 0.9078
-0.1939 -0.32 0.9274   -0.1939 -0.32 0.9274
0.8316 -0.4038 0.3812   0.8316 -0.4038 0.3812
0.8478 -0.5003 0.1756   0.8478 -0.5003 0.1756
0.3184 -0.8653 -0.3871   0.3184 -0.8653 -0.3871
0.07419 -0.8426 -0.5335   0.07419 -0.8426 -0.5335
-0.7642 -0.09387 -0.6381   -0.7642 -0.09387 -0.6381
-0.7725 -0.1105 -0.6253   -0.7725 -0.1105 -0.6253
-0.06834 -0.89 -0.4508   -0.06834 -0.89 -0.4508
-0.1407 -0.9335 -0.3297   -0.1407 -0.9335 -0.3297
-0.7415 -0.6704 -0.02652   -0.7415 -0.6704 -0.02652
-0.8177 -0.5645 0.1128   -0.8177 -0.5645 0.1128
0.6424 -0.2282 0.7316   0.6424 -0.2282 0.7316
0.8479 -0.4359 0.3019   0.8479 -0.4359 0.3019
0.9955 0.0847 0.04304   0.9955 0.0847 0.04304
0.9534 0.2864 -0.09474   0.9534 0.2864 -0.09474
0.3638 0.2098 -0.2714   -0.7275 -0.4197 0.5428
-0.196 0.1372 -0.4391   0.392 -0.2744 0.8781
-0.7856 0.06069 -0.6157   -0.7856 0.06069 -0.6157
-0.7921 -0.01003 -0.6103   -0.7921 -0.01003 -0.6103
0.5673 -0.8174 -0.09994   0.5673 -0.8174 -0.09994
0.5756 -0.8098 -0.1134   0.5756 -0.8098 -0.1134
-0.6158 0.06758 -0.785   -0.6158 0.06758 -0.785
-0.275 -0.2226 -0.9353   -0.275 -0.2226 -0.9353
0.245 -0.2034 -0.3855   -0.49 0.4068 0.7709
0.4055 -0.1975 -0.2158   -0.811 0.395 0.4316
0.9255 -0.1784 0.3341   0.9255 -0.1784 0.3341
0.7996 -0.4309 0.4183   0.7996 -0.4309 0.4183
0.6024 -0.6785 0.4204   0.6024 -0.6785 0.4204
0.4118 -0.8341 0.367   0.4118 -0.8341 0.367
0.6027 0.6509 -0.4617   0.6027 0.6509 -0.4617
0.5802 0.5704 -0.5813   0.5802 0.5704 -0.5813
0.4196 -0.2504 -0.8725   0.4196 -0.2504 -0.8725
0.3115 -0.3574 -0.8805   0.3115 -0.3574 -0.8805
-0.7255 0.6829 -0.08526   -0.7255 0.6829 -0.08526
-0.7562 0.6516 -0.05952   -0.7562 0.6516 -0.05952
-0.1474 -0.8563 -0.495   -0.1474 -0.8563 -0.495
-0.00412 -0.8623 -0.5064   -0.00412 -0.8623 -0.5064
0.9421 0.05962 -0.3301   0.9421 0.05962 -0.3301
0.9395 0.1614 -0.3022   0.9395 0.1614 -0.3022
0.3918 0.1786 -0.2542   -0.7835 -0.3573 0.5084
-0.418 0.2042 -0.1832   0.8361 -0.4083 0.3664
-0.9658 0.2214 -0.1352   -0.9658 0.2214 -0.1352
-0.8447 0.05401 0.5326   -0.8447 0.05401 0.5326
-0.1679 -0.1195 0.9785   -0.1679 -0.1195 0.9785
-0.01838 -0.07644 0.9969   -0.01838 -0.07644 0.9969
-0.2208 0.9685 -0.115   -0.2208 0.9685 -0.115
-0.219 -0.08868 0.9717   -0.219 -0.08868 0.9717
0.03556 -0.1759 0.4667   -0.07113 0.3518 -0.9334
0.3641 -0.2884 -0.185   -0.7282 0.5769 0.37
0.6187 -0.3757 -0.69   0.6187 -0.3757 -0.69
0.5852 -0.2647 -0.7664   0.5852 -0.2647 -0.7664
-0.07171 0.7738 -0.6294   -0.07171 0.7738 -0.6294
-0.06469 0.8354 -0.5458   -0.06469 0.8354 -0.5458
0.9679 0.06229 0.2434   0.9679 0.06229 0.2434
0.9868 0.07471 0.1437   0.9868 0.07471 0.1437
0.6811 0.422 -0.5984   0.6811 0.422 -0.5984
0.575 0.3601 -0.7347   0.575 0.3601 -0.7347
0.2516 -0.8433 -0.475   0.2516 -0.8433 -0.475
0.2611 -0.89 -0.3737   0.2611 -0.89 -0.3737
0.8354 0.2427 0.4932   0.8354 0.2427 0.4932
0.7797 0.3191 0.5387   0.7797 0.3191 0.5387
0.2054 0.2265 0.3956   -0.4108 -0.4529 -0.7913
-0.4205 0.1255 0.2397   0.841 -0.251 -0.4794
-0.9948 0.03283 0.09659   -0.9948 0.03283 0.09659
-0.9752 0.1587 0.1543   -0.9752 0.1587 0.1543
-0.4886 0.7249 0.4855   -0.4886 0.7249 0.4855
-0.3217 0.8446 0.4281   -0.3217 0.8446 0.4281
0.05329 0.6528 -0.7557   0.05329 0.6528 -0.7557
-0.1158 0.4501 -0.8855   -0.1158 0.4501 -0.8855
-0.4763 0.1464 -0.867   -0.4763 0.1464 -0.867
-0.5663 -0.167 -0.8071   -0.5663 -0.167 -0.8071
0.04121 -0.823 -0.5666   0.04121 -0.823 -0.5666
0.2081 -0.8823 -0.4223   0.2081 -0.8823 -0.4223
0.716 -0.009268 0.698   0.716 -0.009268 0.698
0.5989 -0.05055 0.7992   0.5989 -0.05055 0.7992
-0.1022 -0.5561 0.8248   -0.1022 -0.5561 0.8248
-0.1123 -0.6937 0.7114   -0.1123 -0.6937 0.7114
0.5839 -0.7961 0.1591   0.5839 -0.7961 0.1591
0.7112 -0.7024 0.02952   0.7112 -0.7024 0.02952
0.3903 0.9135 -0.1145   0.3903 0.9135 -0.1145
0.3169 0.9401 -0.1261   0.3169 0.9401 -0.1261
0.05611 0.4787 -0.1329   -0.1122 -0.9575 0.2659
-0.3795 -0.2919 -0.1443   0.7589 0.5837 0.2887
-0.6402 -0.7532 -0.1512   -0.6402 -0.7532 -0.1512
-0.3397 -0.7907 0.5093   -0.3397 -0.7907 0.5093
0.57 -0.4951 -0.6557   0.57 -0.4951 -0.6557
0.5903 -0.4129 -0.6936   0.5903 -0.4129 -0.6936
0.2992 -0.1227 -0.3813   -0.5984 0.2453 0.7627
-0.229 0.404 0.1853   0.458 -0.808 -0.3706
-0.5201 0.6942 0.4975   -0.5201 0.6942 0.4975
-0.5512 0.776 -0.3067   -0.5512 0.776 -0.3067
0.3456 -0.07185 -0.9356   0.3456 -0.07185 -0.9356
0.2837 -0.3522 -0.8919   0.2837 -0.3522 -0.8919
-0.002762 -0.7234 -0.6904   -0.002762 -0.7234 -0.6904
-0.2462 -0.8908 -0.3819   -0.2462 -0.8908 -0.3819
-0.5399 -0.8 0.2616   -0.5399 -0.8 0.2616
-0.5498 -0.7047 0.4485   -0.5498 -0.7047 0.4485
-0.08978 -0.3318 0.3631   0.1796 0.6636 -0.7262
0.414 0.07666 0.2696   -0.8281 -0.1533 -0.5393
0.874 0.4496 0.1843   0.874 0.4496 0.1843
0.8593 0.495 0.129   0.8593 0.495 0.129
0.3168 0.3752 -0.09425   -0.6335 -0.7504 0.1885
-0.2756 0.2445 -0.338   0.5513 -0.4889 0.6761
-0.8182 0.1247 -0.5613   -0.8182 0.1247 -0.5613
-0.7966 0.1629 -0.5821   -0.7966 0.1629 -0.5821
0.4688 0.7982 -0.3782   0.4688 0.7982 -0.3782
0.509 0.8093 -0.2931   0.509 0.8093 -0.2931
-0.0434 0.4677 0.1714   0.08679 -0.9354 -0.3428
-0.1407 0.4075 0.2532   0.2814 -0.815 -0.5065
-0.6931 0.06591 0.7178   -0.6931 0.06591 0.7178
-0.147 0.02438 0.9888   -0.147 0.02438 0.9888
0.9467 0.3158 -0.0631   0.9467 0.3158 -0.0631
0.9336 0.3583 0.006696   0.9336 0.3583 0.006696
0.4216 0.4527 0.7857   0.4216 0.4527 0.7857
0.326 0.4369 0.8384   0.326 0.4369 0.8384
0.364 0.2373 0.2474   -0.728 -0.4746 -0.4948
0.3989 0.05359 -0.2967   -0.7978 -0.1072 0.5933
0.4368 -0.146 -0.8876   0.4368 -0.146 -0.8876
0.5611 -0.07661 -0.8242   0.5611 -0.07661 -0.8242
0.9162 0.2374 -0.3229   0.9162 0.2374 -0.3229
0.9546 0.2928 -0.05561   0.9546 0.2928 -0.05561
0.1523 -0.1994 0.968   0.1523 -0.1994 0.968
0.1243 -0.3462 0.9299   0.1243 -0.3462 0.9299
0.4137 -0.8987 0.1453   0.4137 -0.8987 0.1453
0.2679 -0.9547 -0.1296   0.2679 -0.9547 -0.1296
-0.2362 -0.847 -0.4763   -0.2362 -0.847 -0.4763
-0.4048 -0.7049 -0.5824   -0.4048 -0.7049 -0.5824
-0.2426 -0.1376 -0.415   0.4852 0.2752 0.8299
-0.08143 0.4261 -0.2485   0.1629 -0.8523 0.4971
0.08076 0.9934 -0.08109   0.08076 0.9934 -0.08109
0.04959 0.9973 -0.05331   0.04959 0.9973 -0.05331
-0.3569 0.3441 -0.065   0.7138 -0.6882 0.13
-0.4653 0.1699 -0.06812   0.9306 -0.3398 0.1362
-0.8718 -0.4834 -0.07981   -0.8718 -0.4834 -0.07981
-0.9643 -0.2027 -0.1704   -0.9643 -0.2027 -0.1704
-0.9772 -0.05503 -0.2053   -0.9772 -0.05503 -0.2053
-0.8924 0.3053 -0.3322   -0.8924 0.3053 -0.3322
0.5794 0.1009 -0.8088   0.5794 0.1009 -0.8088
0.599 0.003419 -0.8007   0.599 0.003419 -0.8007
-0.4262 -0.8469 -0.3179   -0.4262 -0.8469 -0.3179
-0.4953 -0.8402 -0.2206   -0.4953 -0.8402 -0.2206
-0.3391 -0.363 0.05717   0.6782 0.726 -0.1143
-0.1396 0.2466 0.412   0.2791 -0.4931 -0.824
0.01667 0.7238 0.6898   0.01667 0.7238 0.6898
0.005218 0.7075 0.7067   0.005218 0.7075 0.7067
-0.5729 -0.791 0.2147   -0.5729 -0.791 0.2147
-0.6797 -0.714 0.168   -0.6797 -0.714 0.168
-0.9864 0.1214 0.1104   -0.9864 0.1214 0.1104
-0.9526 0.2745 0.1313   -0.9526 0.2745 0.1313
-0.3614 0.1088 0.328   0.7228 -0.2175 -0.6559
0.1141 -0.02456 0.4862   -0.2283 0.04911 -0.9724
0.7053 -0.1903 0.6829   0.7053 -0.1903 0.6829
0.5905 -0.6661 0.4558   0.5905 -0.6661 0.4558
0.7985 -0.6012 0.03042   0.7985 -0.6012 0.03042
0.9835 0.01668 -0.1804   0.9835 0.01668 -0.1804
-0.05396 -0.8145 0.5776   -0.05396 -0.8145 0.5776
-0.1226 -0.9248 0.3601   -0.1226 -0.9248 0.3601
-0.09475 -0.9914 -0.08988   -0.09475 -0.9914 -0.08988
-0.07336 -0.9172 -0.3915   -0.07336 -0.9172 -0.3915
-0.0158 0.7209 -0.6928   -0.0158 0.7209 -0.6928
0.001538 0.7425 -0.6698   0.001538 0.7425 -0.6698
0.07252 0.2396 -0.4328   -0.145 -0.4791 0.8657
0.171 -0.4582 -0.1041   -0.342 0.9163 0.2082
0.242 -0.9611 0.1329   0.242 -0.9611 0.1329
0.3406 -0.9265 0.1602   0.3406 -0.9265 0.1602
0.9975 0.06436 0.0295   0.9975 0.06436 0.0295
0.9852 0.1701 0.01901   0.9852 0.1701 0.01901
0.4943 0.05458 0.05167   -0.9886 -0.1092 -0.1033
-0.4563 -0.1692 0.1149   0.9125 0.3383 -0.2298
-0.9472 -0.2847 0.1476   -0.9472 -0.2847 0.1476
-0.9209 -0.3727 0.1139   -0.9209 -0.3727 0.1139
0.1832 -0.9522 -0.2443   0.1832 -0.9522 -0.2443
-0.3275 -0.9414 -0.08106   -0.3275 -0.9414 -0.08106
0.5738 -0.4377 0.6922   0.5738 -0.4377 0.6922
0.4846 -0.2806 0.8285   0.4846 -0.2806 0.8285
-0.144 0.04809 0.9884   -0.144 0.04809 0.9884
-0.351 0.03177 0.9358   -0.351 0.03177 0.9358
-0.4715 -0.8685 0.1527   -0.4715 -0.8685 0.1527
-0.4444 -0.8958 0.004819   -0.4444 -0.8958 0.004819
-0.1948 -0.3746 -0.2679   0.3895 0.7492 0.5357
0.01413 0.06146 -0.496   -0.02826 -0.1229 0.992
0.2638 0.5827 -0.7687   0.2638 0.5827 -0.7687
0.3001 0.613 -0.7309   0.3001 0.613 -0.7309
0.2667 0.3066 -0.2912   -0.5334 -0.6133 0.5825
0.2133 -0.1841 0.4131   -0.4265 0.3682 -0.8261
0.1799 -0.4904 0.8527   0.1799 -0.4904 0.8527
